Time,----------,RSRP,RSRQ,RSSI,SINR0,PCI,DL EARFCN,Bandwidth,TAC,Tx Antennas,Pmax,QRxLevMin,Intra PCI,Inter Freq./ PCI,PLMNID (MCC/MNC),eNB/Sector ID,eNB,RF Band (LTE),CP distribution,Timing advance,Carrier Aggregation DL,EMM State,QCI,Num of Subframes,Avg RB count,Sched Thrpt,PDSCH Thrpt,Bytes Transferred,BLER,Num of TBs,Average TB Size,Num of New TBs,Num ACKs,TM mode distribution,Reporting Mode,CQI0/CQI1,PUCCH Tx power,Bytes Transferred,Sched Thrpt,PUSCH Thrpt,Retransmission Rate,Average TB Size,Number of TBs,TxPower,Num BPSK (LTE UL),Num ACKs,BPSK Rate,Network,Operator,Technology,Forcing,Data technology,Cell Id,MCC,MNC,MCC/MNC,LAC,BTS Cell Name,PCI,DL EARFCN,SINR1,SRxLev,SNonIntraSearch,TxPower,RSRQ,RSRP,RSSI,Battery temperature,Test KPI type,Test KPI avg,Test KPI worst,Test KPI best,Number of carriers DL,Average MCS Index,Transmission Mode,Num QPSK (LTE DL),Num 16QAM (LTE DL),Num 64QAM (LTE DL),QPSK Rate,16-QAM Rate,64-QAM Rate,Rank 1,Num of Recombined,Max Num of Layers,Num QPSK (LTE UL),Num 16QAM (LTE UL),Num 64QAM (LTE UL),Num NACKs,QPSK Rate,16-QAM Rate,64-QAM Rate,Max bit rate UL,Max bit rate DL,Guaranteed bit rate UL,Guaranteed bit rate DL,MaxTxPower,SIntraSearch,Num NACKs,Rank 2,BTS Cell Name 2
2020-01-27 11:28:19.130,,-68.8,-11.2,-36.8,5.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,2,3,0,0,20,0,2,10,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,-3.9,58,16,,-11.2,-68.8,-36.8,32.5,,,,,1,0,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:20.510,,-72.9,-12.9,-39.9,0.9,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,2,3,0,0,20,0,2,10,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,-4.1,58,16,,-12.9,-72.9,-39.9,32.5,,,,,1,0,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:21.725,,-71.9,-11.8,-41.3,3.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,4.3,58,16,,-11.8,-71.9,-41.3,32.5,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:21.755,,-71.9,-11.8,-41.3,3.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,4.3,58,16,,-11.8,-71.9,-41.3,32.5,,,,,1,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:21.755,,-71.9,-11.8,-41.3,3.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,5,0,0,16,0,1,16,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,4.3,58,16,,-11.8,-71.9,-41.3,32.5,,,,,1,3,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:22.875,,-70.4,-11.1,-40.6,9.2,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,5,0,0,16,0,1,16,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,8.9,58,16,,-11.1,-70.4,-40.6,32.5,,,,,1,3,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:23.315,,-70.4,-11.1,-40.6,9.2,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,8.9,58,16,,-11.1,-70.4,-40.6,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:24.170,,-70.9,-10.6,-41.7,5.2,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,11.1,58,16,,-10.6,-70.9,-41.7,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:25.265,,-70.9,-10.6,-41.7,5.2,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,2,11,1,1,77,0,2,38.5,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,11.1,58,16,,-10.6,-70.9,-41.7,32.5,,,,,1,5.5,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:25.530,,-70,-11.2,-39.8,8.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,2,11,1,1,77,0,2,38.5,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,6.1,58,16,,-11.2,-70,-39.8,32.5,,,,,1,5.5,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:26.890,,-71.5,-10.9,-41.3,8.8,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,2,11,1,1,77,0,2,38.5,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,11.9,58,16,,-10.9,-71.5,-41.3,32.5,,,,,1,5.5,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:28.150,,-71.5,-10.9,-41.3,8.8,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,2,11,1,1,77,0,2,38.5,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,11.9,56,16,,-10.9,-71.5,-41.3,32.5,,,,,1,5.5,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:28.150,,-72.4,-11.4,-42.2,9.1,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,2,11,1,1,77,0,2,38.5,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,5.8,56,16,,-11.4,-72.4,-42.2,32.5,,,,,1,5.5,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:28.415,,-72.4,-11.4,-42.2,9.1,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,3,4,0,0,35,0,3,11.7,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,5.8,56,16,,-11.4,-72.4,-42.2,32.5,,,,,1,1.3,CL SM (4),3.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:29.310,,-72.9,-12.0,-42.2,1.9,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,3,4,0,0,35,0,3,11.7,0,,"3 (3%), 4 (96%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,6.9,56,16,,-12.0,-72.9,-42.2,32.5,,,,,1,1.3,CL SM (4),3.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:29.460,,-72.9,-12.0,-42.2,1.9,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,2,0,0,7,0,1,7,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,6.9,56,16,,-12.0,-72.9,-42.2,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:30.315,,-72.9,-12.0,-42.2,1.9,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,2,12,1,1,77,0,2,38.5,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,6.9,56,16,,-12.0,-72.9,-42.2,32.5,,,,,1,5.5,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:30.665,,-70.8,-10.8,-40.6,6.6,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,2,12,1,1,77,0,2,38.5,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,4.8,56,16,,-10.8,-70.8,-40.6,32.5,,,,,1,5.5,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:32.15,,-69.3,-11.3,-38.9,6.2,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,2,12,1,1,77,0,2,38.5,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,7.5,56,16,,-11.3,-69.3,-38.9,32.5,,,,,1,5.5,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:33.270,,-71.2,-10.9,-41.6,6.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,2,12,1,1,77,0,2,38.5,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,9.9,56,16,,-10.9,-71.2,-41.6,32.5,,,,,1,5.5,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:33.335,,-71.2,-10.9,-41.6,6.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,2,5,0,0,28,0,2,14,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,9.9,56,16,,-10.9,-71.2,-41.6,32.5,,,,,1,2,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:34.445,,-71.3,-10.2,-42.3,5.9,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,2,5,0,0,28,0,2,14,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,9.9,56,16,,-10.2,-71.3,-42.3,32.5,,,,,1,2,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:34.580,,-71.3,-10.2,-42.3,5.9,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,9.9,56,16,,-10.2,-71.3,-42.3,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:35.860,,-70.2,-9.0,-42.5,9.8,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,10.5,56,16,,-9.0,-70.2,-42.5,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:36.965,,-72.6,-10.2,-43.2,11.2,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,11.7,56,16,,-10.2,-72.6,-43.2,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:38.450,,-72.6,-10.2,-43.2,11.2,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,11.7,55,16,,-10.2,-72.6,-43.2,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:38.450,,-73.5,-11.4,-43.1,6.4,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),Wi-Fi,237415,732,103,732 / 103,5006,,223,2325,6.9,55,16,,-11.4,-73.5,-43.1,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:38.630,,-73.5,-11.4,-43.1,6.4,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,6.9,55,16,,-11.4,-73.5,-43.1,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:39.690,,-71.9,-10.1,-42.6,14.1,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,15.1,55,16,,-10.1,-71.9,-42.6,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:40.950,,-73.5,-11.1,-43.7,4.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,9.2,55,16,,-11.1,-73.5,-43.7,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:42.105,,-69.6,-9.6,-40.0,16.3,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,15.4,55,16,,-9.6,-69.6,-40.0,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:43.535,,-72.3,-10.3,-43.2,14.6,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,1,3,0,0,10,0,1,10,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,10.0,55,16,,-10.3,-72.3,-43.2,32.5,,,,,1,0,CL SM (4),1.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
2020-01-27 11:28:44.820,,-67.6,-10.4,-37.5,8.2,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,12.6,55,16,,-10.4,-67.6,-37.5,32.5,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:46.100,,-67.9,-9.7,-39.5,12.1,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,19.9,55,16,,-9.7,-67.9,-39.5,32.5,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:47.380,,-73.4,-11.1,-43.5,6.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,9.1,55,16,,-11.1,-73.4,-43.5,32.5,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:48.650,,-73.4,-11.1,-43.5,6.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,9.1,54,16,,-11.1,-73.4,-43.5,32.5,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:48.650,,-73.4,-10.1,-43.9,16.4,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,13.2,54,16,,-10.1,-73.4,-43.9,32.5,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:49.955,,-73.8,-10.2,-44.1,16.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,12.6,54,16,,-10.2,-73.8,-44.1,32.5,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:51.100,,-73.8,-10.2,-44.1,16.5,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,12.6,54,16,,-10.2,-73.8,-44.1,32.7,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:51.220,,-69.8,-9.8,-39.0,10.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,14.6,54,16,,-9.8,-69.8,-39.0,32.7,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:52.520,,-68.6,-10.4,-36.8,9.0,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,5.6,54,16,,-10.4,-68.6,-36.8,32.7,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:53.785,,-67.2,-10.5,-37.9,8.8,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,"CP Normal (100%), CP Extended (0%)",,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,9.3,54,16,,-10.5,-67.2,-37.9,32.7,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:55.5,,-64.6,-11.0,-34.2,6.1,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,9.9,54,16,,-11.0,-64.6,-34.2,32.7,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:56.175,,-68.9,-10.4,-39.5,7.9,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,8.6,54,16,,-10.4,-68.9,-39.5,32.7,,,,,,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:56.615,,-68.9,-10.4,-39.5,7.9,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,,,,,,,,,,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,8.6,54,16,,-10.4,-68.9,-39.5,32.7,,,,,1,,CL SM (4),,,,,,,,,,,,,,,,,,,,,23,58,,,
2020-01-27 11:28:56.615,,-68.9,-10.4,-39.5,7.9,223,2325,15,5006,2,23,-128,,,732/103,927 / 103,927,LTE Band IV - AWS,,,,registered (normal service),,2,3,0,0,20,0,2,10,0,,"3 (2%), 4 (97%)",,,,,,,,,,,,,,Home network,TIGO,LTE,Job: LTE (all bands),LTE,237415,732,103,732 / 103,5006,,223,2325,8.6,54,16,,-10.4,-68.9,-39.5,32.7,,,,,1,0,CL SM (4),2.0,0.0,0.0,100.0,0.0,0.0,100.0,0,2,,,,,,,,,,,,23,58,,0.0,
